,temp,feelslike,dew,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,month,day,time,onefourtyfive_ago,onethirty_ago,onefifteen_ago,one_ago,fourtyfive_ago,thirty_ago,fifteen_ago,Percent Output
960,-0.3636279145756558,-0.3447298885509666,0.14426812088192506,0.7910831609162736,-0.09736502153830026,-0.09321439316387523,0.429099126151697,-1.5689051823847564,0.928782790866953,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.0460547019013395,-1.6611536792022503,-0.5118379419517876,-0.6526572401094627,-0.6527294824265238,-0.6532154324412528,-0.6524837982767491,-0.6523681487629112,-0.652364704220371,-0.001135724727313618
976,-0.2978947689641003,-0.2857952178301124,0.22572458059822054,0.8267223127072116,-0.09736502153830026,-0.14734044865465606,0.391909448191972,-1.6294691437850144,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.0460547019013395,-1.5166127478904587,-0.6525216409206392,-0.6526014000341219,-0.6531762035304801,-0.6525453077581223,-0.6524279525387876,-0.652423996558794,-0.6525322538198194,-0.0011357247273136178
992,-0.3277734715148073,-0.3125837045214097,0.29464927728124,1.0424329682839404,-0.09736502153830026,0.3397940507623712,0.503478482071147,-1.6143281534349456,1.2506768774561785,0.26478849120858167,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.0460547019013395,-1.3720718165786674,-0.6524657918936567,-0.6530481206368478,-0.6525061218745456,-0.6524894640345281,-0.6524837982767491,-0.6525915399464426,-0.6525322538198194,-0.0011469695265939508
1008,-0.2799675474336762,-0.26972212581533417,0.3009151587978782,0.9378601939500049,-0.09736502153830026,-0.20146650414543665,0.5220733210510095,-1.7203150858854102,1.2506768774561785,-0.4572562736724395,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.0460547019013395,-1.2275308852668758,-0.6529125841095165,-0.6523780397327589,-0.6524502817365511,-0.6525453077581223,-0.6526513354906337,-0.6525915399464426,-0.6525881036863022,-0.0012931519172382777
1024,-0.3636279145756558,-0.3447298885509666,0.3009151587978782,1.1521640409034068,-0.09736502153830026,-0.8509791700348062,1.2007849438159903,-1.7051740955353414,1.0580281438156571,-1.1793010385534617,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.0460547019013395,-1.0829899539550842,-0.6522423957857267,-0.6523221996574181,-0.6525061218745456,-0.6527128389289051,-0.6526513354906337,-0.6526473877423254,-0.6533141519505785,-0.001281907117957945
1040,-0.41143383865678734,-0.3875914672570425,0.23825634363149695,1.115118080489143,-0.09736502153830026,-0.9321682532709773,1.3123539776951652,-1.6294691437850144,1.1799577220691517,-1.4570105635077009,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.0460547019013395,-0.9384490226432928,-0.6521865467587443,-0.6523780397327589,-0.6526736422885293,-0.6527128389289051,-0.6527071812285952,-0.6533734090888026,-0.6532583020840957,-0.0012931519172382777
1056,-0.48314272477848397,-0.45188383531615584,0.1693316469484775,1.1282482943068564,-0.09736502153830026,-1.175735502979491,1.2565694607555777,-1.5083412209844982,-0.6977577830346634,-2.623390568315505,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.0460547019013395,-0.7939080913315013,-0.6522423957857267,-0.6525455599587812,-0.6526736422885293,-0.6527686826524992,-0.6534331758220946,-0.6533175612929197,-0.6533141519505785,-0.0011469695265939508
1072,-0.5488758703900395,-0.51081850603701,0.1693316469484775,1.3055061808459945,-0.09736502153830026,-1.256924586215662,1.2751642997354402,-1.4023542885340337,-0.6977577830346634,-2.6789324733063524,-0.6318125497322209,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.0460547019013395,-0.6493671600197098,-0.6524099428666743,-0.6525455599587812,-0.6527294824265238,-0.653494651059224,-0.6533773300841331,-0.6533734090888026,-0.6525881036863022,-0.0028561790172045433
1088,-0.4711912437582014,-0.4411684406396371,0.1881292914983917,1.1380959546701421,-0.09736502153830026,-1.175735502979491,1.3216513971850965,-1.2963673560835864,-0.6977577830346634,-2.7344743782972007,-0.47525256354357803,-0.4220531027511604,-0.6351752151001705,1.3451764267034303,1.0460547019013395,-0.5048262287079183,-0.6524099428666743,-0.6526014000341219,-0.653455404220453,-0.6534388073356298,-0.6534331758220946,-0.6526473877423254,-0.6610772833916873,0.06436523108062521
1104,-0.21423440182212108,-0.2107874550944804,0.08160930571554381,0.3437180186984491,-0.09736502153830026,0.23154193978080953,1.4425178505542027,-0.9632655683821411,-0.6977577830346634,0.3758723011902779,-0.10033259661814373,-0.07895141711289051,-0.22704291429046686,1.3451764267034303,1.0460547019013395,-0.3602852973961268,-0.6524657918936567,-0.6533273210135516,-0.6533995640824585,-0.653494651059224,-0.6527071812285952,-0.6611362527165202,-0.32720678155752586,0.1622062296188013
1120,-0.08276811059900997,-0.0929181136527721,-0.9146658554299182,-1.3285084982289759,-0.09736502153830026,1.6117563547957194,1.7400352742320024,-0.7058687324310227,-0.6977577830346634,0.3758723011902779,0.5259073481364278,0.4928847256175594,0.5892216873289405,1.3451764267034303,1.0460547019013395,-0.21574436608433528,-0.6531918292444289,-0.6532714809382109,-0.653455404220453,-0.6527686826524992,-0.6611957333987433,-0.32727812892877817,0.15874290670929223,0.38733835601034533
1136,-0.08276811059900997,-0.0929181136527721,-1.4284681397942447,-1.8124506646532896,-0.09736502153830026,1.990638743231185,1.7028455962722775,-0.5695998192804377,-0.6977577830346634,0.3758723011902779,0.7772273259655651,0.7216191827097393,0.5892216873289405,1.3451764267034303,1.0460547019013395,-0.07120343477254376,-0.6531359802174465,-0.6533273210135516,-0.6527294824265238,-0.6612569286388196,-0.32734991186488555,0.15865354304799392,1.2769130835613747,0.4368154728438097
1152,-0.17837995876127213,-0.17864127106492317,-1.685369281976408,-1.9395323769604496,-0.09736502153830026,1.5305672715595484,1.7958197911715899,-0.478753877180042,-0.6977577830346634,0.3758723011902779,0.39818735940358757,0.3785174970714694,0.5892216873289405,1.3451764267034303,1.0460547019013395,0.07333749653924775,-0.6531918292444289,-0.6526014000341219,-0.6612171834016954,-0.32742314899260966,0.15856385413814164,1.2767822644187514,1.522652496085682,0.20158551669852695
1168,-0.19033143978155512,-0.18935666574144225,-1.7605598601760655,-1.9901774874002032,-0.09736502153830026,2.288332048430479,1.6377636598427587,-0.46361288682999036,-0.6977577830346634,0.3758723011902779,0.546507346319144,0.4928847256175594,0.5892216873289405,1.3451764267034303,1.0460547019013395,0.21787842785103925,-0.6524657918936567,-0.6610890914859157,-0.3274048384702726,0.15847309000064447,1.27665137386537,1.5225125663033383,0.35432913913204805,0.3195547059484988
1184,-0.1963071802916962,-0.1947143630797014,-1.5663175331602834,-1.8358974750420645,-0.09736502153830026,1.097558827633302,1.6284662403528276,-0.40304892542971504,-0.6367929939079162,0.3758723011902779,0.7360273296001327,0.7216191827097393,0.5892216873289405,1.3451764267034303,1.0460547019013395,0.36241935916283075,-0.6609548439949927,-0.3272771210989185,0.1584602022203113,1.2765202800803994,1.5223726208959774,0.35423252422977275,0.9402500884030728,0.14979197121331386
1200,-0.31582199049452475,-0.30186830984489105,-1.7166986895595986,-1.8724744992485534,-0.09736502153830026,2.2612690206850887,1.6935481767823461,-0.31220298332933655,-0.6367929939079162,0.3758723011902779,0.006787393931980363,0.03541581143319945,0.18108938651923684,1.3451764267034303,1.0460547019013395,0.5069602904746222,-0.327089360693764,0.1585873744409381,1.2764356050092076,1.5222326638949393,0.3541356284793211,0.9401317508368655,0.0970846541122843,0.11240301360620715
1216,-0.3696036550857973,-0.3500875858892261,-1.685369281976408,-1.8054166215366572,-0.09736502153830026,1.422315160577987,1.64706107933269,-0.19107506052880316,-0.6367929939079162,0.32033039619943027,-0.24041258426061368,-0.19331864565898046,-0.22704291429046686,1.3451764267034303,1.0460547019013395,0.6515012217864138,0.15885302308074103,1.2765615228380733,1.5221322121852292,0.3540378100275813,0.9400132654334363,0.0969975763933157,-0.08861615194301627,0.05207466546722141
1232,-0.6086332754914535,-0.5643954794196046,-2.029992765391505,-1.9128030131172462,-0.09736502153830026,2.071827826467356,1.8423068886212461,1.2927419937776146,-1.1879146876137114,0.3758723011902779,1.555907257272236,1.5221897825323691,1.405486288948348,1.3451764267034303,1.158794705680356,0.36241935916283075,1.2770063922968509,1.5222578543373684,0.3540123654772273,0.9398943142544779,0.0969101594286438,-0.08869634491719658,-0.3882506856232232,0.562599797593613
1248,-0.5369243893697565,-0.5001031113604909,-2.136512751174353,-2.040822597839957,-0.09736502153830026,1.016369744397131,1.7493326937219338,1.247319022727391,-1.0367220105793782,0.3758723011902779,1.4364272678124825,1.4078225539862792,1.405486288948348,1.3451764267034303,1.158794705680356,0.5069602904746222,1.5227421110197352,0.35413931828424106,0.9398312531780563,0.0968216191526326,-0.08877691929334972,-0.3883197698287451,2.147389102562251,0.4369953896322951
1264,-0.5907060539610295,-0.5483223874048263,-2.086385699041248,-1.9667306770114283,-0.09736502153830026,0.04210074556307673,-1.393195093874827,1.2170370420272876,-1.0367220105793782,0.3758723011902779,0.6247873394134654,0.6072519541636495,0.5892216873289405,1.3451764267034303,1.158794705680356,0.6515012217864138,0.35443631557336464,0.939957548684038,0.09681268987432767,-0.08885876179812824,-0.38838930345680706,2.14722601104902,1.523546093949407,0.1918700101203194
1280,-0.7520510477348472,-0.6929802155378316,-1.9673339502251235,-1.7561783197202299,-0.09736502153830026,-0.17440347640004636,-1.0584879922373023,1.2776010034275285,-0.6977577830346634,0.3758723011902779,-0.19921258789518134,-0.19331864565898046,-0.22704291429046686,1.3451764267034303,1.158794705680356,0.7960421530982053,0.9403484576464977,0.0969399312647514,-0.08885576895755275,-0.38846033888108533,2.147063045733337,1.5234061310374645,0.30607485449091143,0.030158551669852696
1296,-1.009007889670928,-0.9233612010829887,-1.848282201408999,-1.4091655259663616,-0.09736502153830026,-0.47209678159934054,-1.3095183184654458,1.3078829841276662,-0.9123538407608137,0.3758723011902779,-0.5741325548206156,-0.5364203312972504,-0.6351752151001705,1.3451764267034303,1.158794705680356,0.9405830844099968,0.09719569729209004,-0.08872831924323886,-0.3884381092983163,2.146900556019815,1.5232661527033617,0.3059800285869811,-0.49710207539819484,-0.0012819071179579447
1312,-1.1823043644650286,-1.078734423892513,-1.8232186753424466,-1.1831382738185716,-0.09736502153830026,-1.0133573365071484,1.8980914055608336,1.3987289262280447,-1.0367220105793782,0.3758723011902779,-0.3269325766280216,-0.3076858742050705,-0.22704291429046686,1.3451764267034303,1.158794705680356,1.0851240157217883,-0.08850231742463555,-0.38831032344635713,2.146759995792271,1.523126163472447,0.3058849108805837,-0.49716712400444085,-0.6532583020840957,-0.0011694591251546164
1328,-1.3436493582388465,-1.2233922520255183,-1.7605598601760655,-0.898025059491069,-0.09736502153830026,-0.9321682532709773,-1.207246704076202,1.4744338779783717,-1.0367220105793782,0.3758723011902779,-0.6441725486418506,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.158794705680356,1.2296649470335799,-0.38813234718560796,2.1468849370989864,1.5230256543931422,0.3057888328421807,-0.49723264674377404,-0.6533175612929197,-0.6526998034192678,-0.0011582143258742836
1344,-1.57072749762422,-1.426984750879378,-1.7166986895595986,-0.4858301328564066,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,1.534997839378647,-1.0367220105793782,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.158794705680356,1.3742058783453712,2.1474693268456884,1.5231512955428206,0.3057664862499358,-0.497299756166208,-0.6533773300841331,-0.6527590833340912,-0.652643953552785,-0.0011019903294726193
1360,-1.7021937888473306,-1.544854092321086,-1.635242229843303,-0.11068116663600841,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,1.5652798200787845,-0.9123538407608137,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.158794705680356,1.5187468096571628,1.5236356954514552,0.3058934931898341,-0.49727053824969525,-0.6534388073356298,-0.6528188727045181,-0.6527032355382083,-0.652364704220371,-0.0011694591251546164
1376,-1.8456115610907249,-1.6734388284393134,-1.6415081113599408,0.16458438732820863,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,1.534997839378647,-1.0367220105793782,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.158794705680356,1.6632877409689544,0.3061827562605074,-0.4971426302854768,-0.6533995640824585,-0.6528803700996876,-0.6527630269665566,-0.652423996558794,-0.6526998034192678,-0.0012031935229956147
1392,-1.91134470670228,-1.7323734991601671,-1.6728375189431315,0.2527443943900027,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,1.4290109069281824,-1.0367220105793782,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.2715347094593727,-1.6611536792022503,-0.4969821007744495,-0.6532714809382109,-0.6528411627025129,-0.6528245263760935,-0.6524837982767491,-0.6527590833340912,-0.6528673530187161,-0.0011694591251546166
1408,-1.881466004151573,-1.7055850124688698,-1.6039128222601122,0.3357461031662656,-0.09736502153830026,-1.446365780433395,1.5168972064736526,1.4138699165781308,-1.0367220105793782,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.2715347094593727,-1.5166127478904587,-0.6531359802174465,-0.6527130801848035,-0.6527853225645184,-0.6525453077581223,-0.6528188727045181,-0.6529266267217397,-0.6526998034192678,-0.0011694591251546161
1424,-1.91134470670228,-1.7323734991601671,-1.6039128222601122,0.4065554705403653,-0.09736502153830026,-1.3651766971972237,1.5819791429031713,1.4138699165781308,-0.9123538407608137,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.2715347094593727,-1.3720718165786674,-0.6525774899476217,-0.6526572401094627,-0.6525061218745456,-0.6528803700996876,-0.6529864099184026,-0.6527590833340912,-0.6526998034192678,-0.0011469695265939506
1440,-1.95317489027327,-1.7698773805279835,-1.6289763483266646,0.44407036716240567,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,1.3533059551778555,-0.9123538407608137,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.2715347094593727,-1.2275308852668758,-0.6525216409206392,-0.6523780397327589,-0.6528411627025129,-0.6530479012704702,-0.6528188727045181,-0.6527590833340912,-0.6525881036863022,-0.0011694591251546166
1456,-1.95317489027327,-1.7698773805279835,-1.6603057559098553,0.3812329153204888,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,1.3381649648278038,-0.9123538407608137,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.2715347094593727,-1.0829899539550842,-0.6522423957857267,-0.6527130801848035,-0.6530086831164965,-0.6528803700996876,-0.6528188727045181,-0.6526473877423254,-0.6526998034192678,-0.001338131114359609
1472,-2.072689700476098,-1.8770313272931727,-1.591381059226836,0.8290669937460889,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,1.3078829841276662,-0.9123538407608137,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.2715347094593727,-0.9384490226432928,-0.6525774899476217,-0.6528806004108256,-0.6528411627025129,-0.6528803700996876,-0.6527071812285952,-0.6527590833340912,-0.6535375514165096,-0.0013268863150792762
1488,-2.0368352574152495,-1.844885143263616,-1.547519888610369,0.8468865696415577,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,1.3381649648278038,-0.9123538407608137,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.2715347094593727,-0.7939080913315013,-0.652745037028569,-0.6527130801848035,-0.6528411627025129,-0.6527686826524992,-0.6528188727045181,-0.653596800272334,-0.6534817015500268,-0.0011582143258742836
1504,-2.0965926625166635,-1.8984621166462106,-1.547519888610369,1.004449135454125,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,1.3987289262280447,-0.9123538407608137,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,1.3451764267034303,1.2715347094593727,-0.6493671600197098,-0.6525774899476217,-0.6527130801848035,-0.6527294824265238,-0.6528803700996876,-0.6536565587739406,-0.6535409524764512,-0.652643953552785,-0.002147756662543575
